,address,name,order,page_link,rank,tel
6,阜阳市颍州区颖西办文兴路2号,"
        阜阳市第三人民医院
      ",0,https://www.guahao.com/hospital/9a8bd95f-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0558-2566885
7,蒙城县庄周路67号,"
        蒙城县第一人民医院
      ",0,https://www.guahao.com/hospital/9a9f75fd-c720-11e1-913c-5cf9dd2e7135000,二级甲等,0558-7662658
8,建平镇北大街65号,"
        郎溪县人民医院
      ",0,https://www.guahao.com/hospital/ab120057-8fb5-4a24-ab53-4a23de109c55000,二级甲等,0563—7012555
9,磨子潭路西侧（义乌市场对面）,"
        六安市立医院
      ",0,https://www.guahao.com/hospital/b3c1b9cc-9f3a-4bf0-ae84-3811ca064deb000,二级甲等,0564-3302006
0,健康路58号,"
        萧县人民医院
      ",0,https://www.guahao.com/hospital/bc2c5a9f-30e5-4866-bad3-3dd6b1bae9d4000,二级甲等,0557-5022428
1,霍山县城关康复路1号,"
        霍山县医院
      ",0,https://www.guahao.com/hospital/c2d5db87-fb83-4902-b5e6-364fc4952071000,二级甲等,0564-5022927
2,环峰东路59号,"
        含山县人民医院
      ",0,https://www.guahao.com/hospital/c79e1142-c27c-43e8-9ea0-bc66c7505d00000,二级甲等,0565-4312453
3,越秀路12,"
        芜湖市第六人民医院
      ",0,https://www.guahao.com/hospital/5376f074-2181-4351-a658-087b639fbbfe000,二级医院,0553-3909901
4,芜湖市中和路4号,"
        芜湖市妇幼保健院
      ",0,https://www.guahao.com/hospital/9866e842-c720-11e1-913c-5cf9dd2e7135000,二级医院,0553-3833128
5,芜湖市镜湖区棠梅路190号,"
        芜湖市第三人民医院
      ",0,https://www.guahao.com/hospital/986868cd-c720-11e1-913c-5cf9dd2e7135000,二级医院,0553-2833408
6,芜湖市赭山东路神山口,"
        芜湖市第五人民医院
      ",0,https://www.guahao.com/hospital/986869e2-c720-11e1-913c-5cf9dd2e7135000,二级医院,0553-2868008
7,芜湖县湾址镇芜屯南路60号,"
        芜湖县医院
      ",0,https://www.guahao.com/hospital/986a6c75-c720-11e1-913c-5cf9dd2e7135000,二级医院,0553-8811194(办公室)
8,解放一路117号,"
        蚌埠市骨伤科医院
      ",0,https://www.guahao.com/hospital/fc07f4b4-5a35-4bfb-b295-049b246c914b000,二级医院,0552-3916959
9,八斗镇,"
        肥东县八斗镇中心卫生院
      ",0,https://www.guahao.com/hospital/4ec18e5f-8aef-4ee8-86a9-a8a3cec48a91000,一级乙等,0551-67886197
0,蚌埠市中市区升平街107号,"
        蚌埠市妇幼保健院
      ",0,https://www.guahao.com/hospital/98681c90-c720-11e1-913c-5cf9dd2e7135000,二级医院,0552-2045029(院办公室)
1,蚌埠市淮河路528号（火车站往东100米),"
        蚌埠市交通医院
      ",0,https://www.guahao.com/hospital/98683525-c720-11e1-913c-5cf9dd2e7135000,二级医院,0552-3822731
2,蚌埠市禹会区东海路189号(张公山四村，卷烟厂南侧...,"
        蚌埠市第四人民医院
      ",0,https://www.guahao.com/hospital/986838d1-c720-11e1-913c-5cf9dd2e7135000,二级医院,0552-3978599(医务科)
3,蚌埠红旗三路160号,"
        蚌埠市第五人民医院
      ",0,https://www.guahao.com/hospital/98683a12-c720-11e1-913c-5cf9dd2e7135000,二级医院,0552-3950105
4,安庆市中兴大道,"
        安庆市第四人民医院
      ",0,https://www.guahao.com/hospital/98685cb0-c720-11e1-913c-5cf9dd2e7135000,二级医院,0556-5355504
5,淮南市谢家集区平山路,"
        淮南东方医院集团谢一医院
      ",0,https://www.guahao.com/hospital/98686958-c720-11e1-913c-5cf9dd2e7135000,二级医院,0554-5677122
6,淮南市田家庵区人民北路,"
        淮南市妇幼保健院
      ",0,https://www.guahao.com/hospital/98686b85-c720-11e1-913c-5cf9dd2e7135000,二级医院,"0554-3623432,0554-3622926"
7,淮南市田家庵区香港街,"
        淮南市中医院
      ",0,https://www.guahao.com/hospital/986880af-c720-11e1-913c-5cf9dd2e7135000,二级医院,"0554-3625269,0554-3622845"
8,安庆市太平寺街8号,"
        安庆市第三人民医院
      ",0,https://www.guahao.com/hospital/98688440-c720-11e1-913c-5cf9dd2e7135000,二级医院,0556-5513231(办公室)
9,安庆市纺织西巷8号,"
        安庆市纺织医院
      ",0,https://www.guahao.com/hospital/9868a4ed-c720-11e1-913c-5cf9dd2e7135000,二级医院,0556-5510810-343
0,安庆市太湖县新华路41号,"
        太湖县人民医院
      ",0,https://www.guahao.com/hospital/986b0383-c720-11e1-913c-5cf9dd2e7135000,二级医院,0556-4161943
1,新安江西路29号,"
        皖东人民医院
      ",0,https://www.guahao.com/hospital/ff1466bb-58ea-41d4-962d-2c22200cbac8000,二级医院,0550-3316822
2,周元西路301号,"
        蒙城县第二人民医院
      ",0,https://www.guahao.com/hospital/d2904ef1-e122-4443-8e79-85a0d6d024f5000,二级医院,0558-7623307
3,颍南新区颍河路西段1369号,"
        界首市中医院
      ",0,https://www.guahao.com/hospital/f53971f7-ce2a-453c-bb06-3c3e6b0602cb000,二级医院,0558-4891156
4,长江路11号,"
        东至县第二人民医院
      ",0,https://www.guahao.com/hospital/046e37cd-a282-4d81-b08b-9f16fe017537000,二级医院,(0566)8121032
5,永佳大道672号,"
        黄山市第三人民医院
      ",0,https://www.guahao.com/hospital/14a0b9d2-f550-4204-8e1a-cf7f92a9c81e000,二级医院,0559-3511137
6,淮海中路169号,"
        宿州市第一人民医院
      ",0,https://www.guahao.com/hospital/2224c37b-56c2-409d-a529-a00221223659000,二级医院,0557-3022656
7,长山路,"
        淮北市妇幼保健院
      ",0,https://www.guahao.com/hospital/50d1ed4e-0350-4622-9f74-6c3278ad5a85000,二级医院,(0561)3022197
8,临涣矿工人村,"
        淮北第四人民医院
      ",0,https://www.guahao.com/hospital/74f689b6-36f7-4fd1-87e9-c254c91f7935000,二级医院,0561-49886120
9,宣港路,"
        宣城市第四人民医院
      ",0,https://www.guahao.com/hospital/7bf6ecee-8f13-495d-b8d1-f20c1f55ee90000,二级医院,0563-3041119
0,枞阳县东湖路,"
        枞阳县妇幼保健院
      ",0,https://www.guahao.com/hospital/86b16dc2-8408-417a-a8b8-84edfb26dee0000,二级医院,0562-3222166
1,池州市贵池区和平路120号,"
        池州市中医院
      ",0,https://www.guahao.com/hospital/986836f8-c720-11e1-913c-5cf9dd2e7135000,二级医院,0566-2022028
2,巢湖市东风路十字街5号,"
        巢湖市中医院
      ",0,https://www.guahao.com/hospital/9868a572-c720-11e1-913c-5cf9dd2e7135000,二级医院,0565-2632567
3,无为县无城镇无城北大街51号,"
        无为县中医院
      ",0,https://www.guahao.com/hospital/98696b64-c720-11e1-913c-5cf9dd2e7135000,二级医院,0565-6324273
4,旌德县和平路16号,"
        旌德县人民医院
      ",0,https://www.guahao.com/hospital/98698057-c720-11e1-913c-5cf9dd2e7135000,二级医院,0563-8601059
5,安徽省巢湖地区和县西门大街95号,"
        和县中医院
      ",0,https://www.guahao.com/hospital/98699290-c720-11e1-913c-5cf9dd2e7135000,二级医院,0565-5312471
6,黄山市屯溪区戴震路72号,"
        黄山市第二人民医院
      ",0,https://www.guahao.com/hospital/986a1545-c720-11e1-913c-5cf9dd2e7135000,二级医院,0559-2576078
7,铜陵市淮河大道1758号,"
        铜陵市心理医院
      ",0,https://www.guahao.com/hospital/986a3589-c720-11e1-913c-5cf9dd2e7135000,二级医院,"0562-5830138(门诊),0562-581..."
8,安徽广德县桃州镇复兴街大众巷26号,"
        广德县中医院
      ",0,https://www.guahao.com/hospital/986a5d06-c720-11e1-913c-5cf9dd2e7135000,二级医院,0563-6023788(办公室)
9,安徽省宿州市汴河西路802号,"
        宿州市妇幼保健所
      ",0,https://www.guahao.com/hospital/9a8bd524-c720-11e1-913c-5cf9dd2e7135000,二级医院,0557-3693168，3693168
0,103省道与227省道交叉口西150米,"
        安徽省普济圩农场医院
      ",0,https://www.guahao.com/hospital/a5915af0-009a-4cf1-8125-eba4650e2251000,二级医院,0562-2831456
1,青峰路11号,"
        阜阳市第七人民医院
      ",0,https://www.guahao.com/hospital/c791508e-1e78-4bb7-8a79-0704d01289bd000,二级医院,4009018120
2,光武镇,"
        界首市光武中心医院
      ",0,https://www.guahao.com/hospital/d0e5e236-eabf-4138-9ac3-5e3b35f4b60a000,一级甲等,0558-4961311
3,祁门县红十字医院,"
        祁门县红十字医院
      ",0,https://www.guahao.com/hospital/021314a8-ccdd-4f93-b207-2aa91677f7d7000,一级甲等,0559-4572634
4,阜阳北路301号,"
        庐阳区杏林街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/0b1b059e-0568-4d8c-90ea-a386c62feea0000,一级医院,0551-65601571
5,青年路222号,"
        阜阳第九人民医院
      ",0,https://www.guahao.com/hospital/5699536f-1855-4ed2-bef9-6e18cc2c3043000,一级甲等,4001181120
6,琥珀山庄内琥珀中路,"
        蜀山区琥珀街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/5888b440-811f-461d-9e56-9b50148af2bb000,一级医院,0551-62835199
7,合作化南路114号安大西门北侧,"
        三里庵街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/82ccf7dd-91b6-46c7-ac6a-911ec715e0d9000,一级医院,0551-65139769
8,颍上县颖半路,"
        安徽省颍上县中医院
      ",0,https://www.guahao.com/hospital/960c44c3-7327-4e6b-be4b-6e860e50c860000,一级甲等,0558-4412913
9,安徽省池州市教育园区,"
        安徽人口职业学院附属医院
      ",0,https://www.guahao.com/hospital/98683ab4-c720-11e1-913c-5cf9dd2e7135000,一级甲等,0566-2613299(咨询)
0,安庆市东围墙12号,"
        安庆市妇幼保健所
      ",0,https://www.guahao.com/hospital/9a8b7eaa-c720-11e1-913c-5cf9dd2e7135000,一级乙等,0556-5572202
1,柯坦镇,"
        庐江县柯坦镇卫生院
      ",0,https://www.guahao.com/hospital/a1bde99f-6deb-42d1-8bef-141a69495aa3000,一级医院,05518785631
2,沛河路127号,"
        长丰县朱巷中心卫生院
      ",0,https://www.guahao.com/hospital/c71b2afc-1820-4e0c-a4f6-fd422cfc4d14000,一级医院,0551-66840120
3,弋江南路72号,"
        芜湖新兴铸管有限责任公司职工医院
      ",0,https://www.guahao.com/hospital/2c5d1ae7-6a5c-42fa-a044-a5cb9f334be2000,一级医院,0553-5695497
4,龙亢街道,"
        怀远县龙亢镇中心卫生院
      ",0,https://www.guahao.com/hospital/fcd32a35-2a08-479a-a2b8-7100778fe682000,一级医院,(0552)8511246
5,湖沟镇街道十字路口东北,"
        固镇县湖沟镇中心卫生院
      ",0,https://www.guahao.com/hospital/4c6a9341-1a52-4e85-98ee-589b9e7c5061000,一级医院,(0552)6946134
6,包集镇街道东端,"
        怀远县包集镇中心卫生院
      ",0,https://www.guahao.com/hospital/4d218e6b-2b02-4c2f-92f8-fa88e481eef5000,一级医院,0552-8080040
7,月山镇健康路5号,"
        怀宁县月山镇中心卫生院
      ",0,https://www.guahao.com/hospital/541cf04d-3131-48b5-ac94-352b6273b8f2000,一级医院,0556-4051034
8,蚌埠市工农路14号,"
        蚌埠市蚌山区人民医院
      ",0,https://www.guahao.com/hospital/986835bd-c720-11e1-913c-5cf9dd2e7135000,一级医院,0552-2064965(院办)
9,安徽淮南泉山西路,"
        淮南市掌纹医学研究所
      ",0,https://www.guahao.com/hospital/9a9f5ba4-c720-11e1-913c-5cf9dd2e7135000,对外专科,未知
0,安徽省合肥市庐阳区长丰路78号（北区）,"
        武警安徽省总队医院
      ",582,https://www.guahao.com/hospital/af869437-4394-4af6-b8cc-5d0256a11f18000,三级甲等,4008861165
1,安徽省宣州市水阳镇杨泗街道,"
        宣州区水阳镇杨泗卫生院
      ",0,https://www.guahao.com/hospital/db6fbb68-b521-4ff4-98a2-1fe618a3b220000,一级医院,0563-3501007
2,宫集镇002县道,"
        太和县宫集镇卫生院
      ",0,https://www.guahao.com/hospital/04c9ab8d-9e27-443b-aee7-a1aa360288e6000,一级医院,0558-8481120
3,洪城路38号,"
        谯城区十八里镇中心卫生院
      ",0,https://www.guahao.com/hospital/1f459798-e98a-486f-bebc-5e14e57d22d7000,一级医院,0558-5764366
4,黄村镇,"
        泾县黄村镇卫生院
      ",0,https://www.guahao.com/hospital/20b49a9f-cadf-4905-a989-b3ea506bd416000,一级医院,(0563)5730120
5,沙河镇,"
        南谯区沙河镇中心卫生院
      ",0,https://www.guahao.com/hospital/2f6842bb-b148-461c-86b9-53642241fd5f000,一级医院,(0550) 933520
6,泊岗乡泊岗,"
        明光市泊岗卫生院
      ",0,https://www.guahao.com/hospital/38522b4d-3731-4a87-923b-6944e9acca72000,一级医院,0550-8095039
7,x024,"
        寿县炎刘镇中心卫生院
      ",0,https://www.guahao.com/hospital/48bea22d-3f13-4ae9-b776-2cda7abc4973000,一级医院,0564-4992468
8,丹城镇卫生院,"
        丹城镇卫生院
      ",0,https://www.guahao.com/hospital/53278b0e-7d6b-4811-89c8-193170aaaf38000,一级医院,0558-7538120
9,和平路208,"
        池州市贵池区秋浦街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/587a47dc-a49c-4261-ab3b-518b0916a83e000,一级医院,0566-5227119
0,和平路293,"
        谯城区花戏楼办事处白布社区卫生服务中心
      ",0,https://www.guahao.com/hospital/79396378-62d8-4e4e-9898-0df3324ac3e0000,一级医院,0558-519311
1,尧渡镇建设路红叶小区,"
        东至县尧渡镇兰溪社区卫生服务站
      ",0,https://www.guahao.com/hospital/79a1d111-5826-4470-89e9-6edf4924c537000,一级医院,0566-7020991
2,铜陵县人民北路39号,"
        铜陵县人民医院
      ",0,https://www.guahao.com/hospital/8e8185d6-15f7-42c8-9b57-4fae21b12324000,其他,0562-8814770
3,孙疃镇,"
        孙疃镇卫生院
      ",0,https://www.guahao.com/hospital/9bd198a8-275b-4c7d-af78-d63a21b66cfa000,一级医院,0561-7041027
4,冶山镇冶山镇,"
        天长市冶山镇卫生院
      ",0,https://www.guahao.com/hospital/a3ec2b21-7555-4c6a-87b7-a0e50eb970e2000,一级医院,(0550)7956341
5,205省道附近,"
        天长市永丰卫生院
      ",0,https://www.guahao.com/hospital/b1cbf2db-7823-4622-b653-b34d1f9d9bd1000,一级医院,0550-7702120
6,新站开发区新海大道与皇藏峪交汇处,"
        安徽济民肿瘤医院
      ",14,https://www.guahao.com/hospital/ea026739-cdd2-42f2-be0d-b321ae463ef2000,三级医院,0551-64396125
7,城关镇南大街安徽省荣军医院,"
        安徽省荣军医院
      ",0,https://www.guahao.com/hospital/8847c6b0-3541-446f-be87-558c1510d2ee000,二级甲等,0552-8056006
8,政务文化新区天鹅湖路1号,"
        安徽省立医院南区
      ",2328,https://www.guahao.com/hospital/27301689-64a5-492b-88a0-49e67c5f0a16000,三级甲等,0551-62284005
9,长江中路305号,"
        安徽医科大学第一附属医院长江路
      ",3685,https://www.guahao.com/hospital/11181afd-e048-4963-a2f7-64747e05e651000,三级甲等,4008032800
0,合肥市蜀山区环湖东路107号,"
        安徽省肿瘤医院
      ",0,https://www.guahao.com/hospital/8518705f-2e9c-49cd-b805-1791bab2b9c5000,三级甲等,18756903050
1,安徽省芜湖市弋江区G205(九华南路),"
        芜湖市中医医院新区
      ",0,https://www.guahao.com/hospital/a1bf7d88-e5a0-47e2-ae15-fdae2663e0dd000,三级甲等,0553-3838500
2,埠镇人民路78号,"
        肥东县中医医院
      ",0,https://www.guahao.com/hospital/6ef792c3-fc70-4c9a-82df-453e362374ff000,二级甲等,0551-67711283
3,阜南路10号(市人才市场对面),"
        合肥凤凰肿瘤医院
      ",0,https://www.guahao.com/hospital/767f2816-f079-4179-b4dc-d3a67b5ac499000,二级甲等,0551-26311778
4,九华中路240号,"
        安徽中医药高等专科学校第二附属医院
      ",0,https://www.guahao.com/hospital/f3506547-aa43-4d88-84ec-3072994b55de000,二级甲等,0553-3838500
5,城三塔路36号,"
        阜南县人民医院
      ",0,https://www.guahao.com/hospital/5d722a2f-e772-4f51-96b3-fa482a01e15c000,二级甲等,0558-6712834
6,宣城市宣州区锦城北路68号,"
        宣城市中心医院
      ",0,https://www.guahao.com/hospital/5faa6c2c-631b-4d30-bf4b-4ba68550f81d000,二级甲等,13856308817
7,屯溪路合工大内,"
        合肥工业大学医院
      ",0,https://www.guahao.com/hospital/a4a133af-a30f-422d-9d3a-28fe432c9979000,一级甲等,0551-2901316
8,汴河东路599号,"
        宿州市第三人民医院
      ",0,https://www.guahao.com/hospital/af769811-776e-41cc-ac36-6995ecc83afb000,二级乙等,0557-4081306
9,阜阳市计划生育服务站位于安徽 阜阳 西湖北路１７号,"
        阜阳市计划生育服务站
      ",0,https://www.guahao.com/hospital/b4c3c7d0-b549-47ae-b6b4-b970c9e1f19a000,二级乙等,13505688908
0,无,"
        安徽省金色童年儿童医院
      ",0,https://www.guahao.com/hospital/76f1e053-d628-49f2-b981-c52c84305f6b000,其他,0551-63633120
1,张铺镇,"
        天长巿张铺镇卫生院
      ",0,https://www.guahao.com/hospital/f58ed494-cf8b-4f42-bd9c-c548b1d00e59000,一级医院,0550-7651759
