,address,name,order,page_link,rank,tel
2,上海市嘉定区安亭镇昌吉路204号,"
        上海市嘉定区安亭医院
      ",0,https://www.guahao.com/hospital/9a988496-c720-11e1-913c-5cf9dd2e7135000,二级甲等,021-59569076
3,兴塔兴新路838号,"
        上海市金山区枫泾镇兴塔社区卫生服务中心
      ",0,https://www.guahao.com/hospital/9a98c6d1-c720-11e1-913c-5cf9dd2e7135000,二级甲等,021-57362240
4,上海市普陀区桃浦路910,"
        利群医院
      ",0,https://www.guahao.com/hospital/9a98f293-c720-11e1-913c-5cf9dd2e7135000,二级甲等,021-52780030
5,上海市浦东新区华夏东路3018弄46号,"
        浦东新区传染病医院
      ",0,https://www.guahao.com/hospital/9a991788-c720-11e1-913c-5cf9dd2e7135000,二级甲等,021-68397900
6,上海市浦东新区博兴路95号或沪东路238号,"
        上海沪东医院
      ",0,https://www.guahao.com/hospital/b7823fa0-ee6f-4eba-aadc-7bef6fc06a1e000,二级甲等,4008202107
7,上海市闵行区龙茗路688号,"
        闵行区古美社区卫生服务中心
      ",207,https://www.guahao.com/hospital/c5966119-dae9-491d-9e08-6ad8d309cba0000,一级甲等,021-54165569
8,上海市闵行区马桥镇富砾路188号,"
        闵行区马桥社区卫生服务中心
      ",201,https://www.guahao.com/hospital/c5966119-dae9-491d-9e08-6ad8d309cbb9000,一级甲等,021-64090051
9,上海市闵行区浦江镇江文路681号,"
        闵行区浦江社区卫生服务中心
      ",181,https://www.guahao.com/hospital/c5966119-dae9-491d-9e08-6ad8d309cba9000,一级甲等,021-64115479
0,上海市闵行区水清路1099号,"
        闵行区莘庄社区卫生服务中心
      ",177,https://www.guahao.com/hospital/c5966119-dae9-491d-9e08-6ad8d309cba3000,一级甲等,021-64133106
1,上海市闵行区沪闵路63号,"
        闵行区江川社区卫生服务中心
      ",134,https://www.guahao.com/hospital/c5966119-dae9-491d-9e08-6ad8d309cba5000,一级甲等,021-64356116
2,上海市闵行区富强街94号,"
        闵行区七宝社区卫生服务中心
      ",129,https://www.guahao.com/hospital/c5966119-dae9-491d-9e08-6ad8d309cba8000,一级甲等,021-64781052
3,浦东新区北张家浜路39弄5号,"
        黄浦区精神卫生中心
      ",0,https://www.guahao.com/hospital/04582cc8-2d88-4c53-b598-090323034ca5000,二级乙等,021-63277700
4,闵行区中春路9999号,"
        上海市民政第二精神卫生中心
      ",0,https://www.guahao.com/hospital/36ffb016-c125-4986-9597-f883efa16542000,二级乙等,021-64201320
5,闸北区南星路29号(近天目中路),"
        上海市静安区北站医院
      ",0,https://www.guahao.com/hospital/46dee76f-c661-4fb8-abb6-9e3f824b15a7000,二级乙等,021-63549199
6,上南路上钢二村45号,"
        上海中医药大学附属龙华医院浦东分院
      ",0,https://www.guahao.com/hospital/6d8d5964-ff20-410a-b157-8dfdea30f3bd000,二级乙等,021-58839357
7,泗泾镇开江路222号松江区泗泾镇江川路108号,"
        松江区泗泾医院
      ",0,https://www.guahao.com/hospital/6fe31318-4069-43ff-8bf0-623c3ab1f8a9000,二级乙等,021-57610536
8,城桥镇三沙洪路19号,"
        崇明县精神卫生中心
      ",0,https://www.guahao.com/hospital/7ad91d69-59bc-4744-93af-fe48e613d9fd000,二级乙等,021-59623917
9,崂山东路523号,"
        上海长航医院
      ",0,https://www.guahao.com/hospital/8ce32dea-0d22-44a5-903c-a1a6e22bda03000,二级乙等,021-60499500
0,上海市宝山区长江西路1999号,"
        复旦大学附属华山医院宝山分院
      ",0,https://www.guahao.com/hospital/98683f53-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-56731199
1,上海市杨浦区周家嘴路4212弄16号,"
        上海市杨浦区精神卫生中心
      ",0,https://www.guahao.com/hospital/9a79636d-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-65691919
2,上海市杨浦区双阳路480号,"
        上海市杨浦区控江医院
      ",0,https://www.guahao.com/hospital/9a79641b-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-65434597
3,上海市南汇区惠南镇城北71号,"
        上海市南汇南华医院
      ",0,https://www.guahao.com/hospital/9a797a9c-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-58020135
4,上海市南汇区惠南镇城北路43号,"
        上海市南汇区精神卫生中心
      ",0,https://www.guahao.com/hospital/9a797b67-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-68036130
5,上海市静安区康定路834号,"
        上海市静安区精神卫生中心
      ",0,https://www.guahao.com/hospital/9a89a7c1-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-62584019
6,上海市崇明县庙镇镇为民街24号,"
        崇明县庙镇人民医院
      ",0,https://www.guahao.com/hospital/9a89e659-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-59361194
7,奉城镇川南奉公路9983号,"
        奉贤区奉城医院
      ",0,https://www.guahao.com/hospital/9a97a989-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-57522565
8,上海市奉贤区南桥镇南奉公路9198号,"
        奉贤区牙病防治所
      ",0,https://www.guahao.com/hospital/9a981907-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-57422906
9,上海市嘉定区南翔镇众仁路495号,"
        上海市嘉定区南翔医院
      ",0,https://www.guahao.com/hospital/9a98cfd9-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-59121287
0,上海市宝山区罗店镇罗溪路121号,"
        上海市宝山区罗店医院
      ",0,https://www.guahao.com/hospital/9a98dc7f-c720-11e1-913c-5cf9dd2e7135000,二级乙等,021-56861995
1,盘古路323号,"
        上海市宝山区精神卫生中心
      ",0,https://www.guahao.com/hospital/b14b52ba-7925-4098-bf46-6c05eca191f5000,二级乙等,021-56782292
2,上海市闵行区颛兴路122号,"
        闵行区颛桥社区卫生服务中心
      ",35,https://www.guahao.com/hospital/c5966119-dae9-491d-9e08-6ad8d309cba1000,一级甲等,021-64890026
3,上海市闵行区航东路608号,"
        闵行区龙柏社区卫生服务中心
      ",17,https://www.guahao.com/hospital/c5966119-dae9-491d-9e08-6ad8d309cba6000,一级甲等,021-64205388
4,乐都路279号,"
        上海市松江区乐都医院
      ",0,https://www.guahao.com/hospital/d874ab70-4a3f-4dc4-9e3a-890a24c16ab7000,二级医院,021-57811969
5,永川路50号,"
        徐汇区疾病预防控制中心
      ",0,https://www.guahao.com/hospital/038a4862-8255-4422-89bc-924a7638de29000,二级医院,021-54012700
6,三林路165号,"
        上海市浦东新区精神卫生中心
      ",0,https://www.guahao.com/hospital/05010a0e-d110-4720-9d7e-d9bdd8c5d261000,二级医院,(021)58318875
7,中国上海市徐汇区宜山路638号,"
        上海市医疗急救中心
      ",0,https://www.guahao.com/hospital/716331b7-14b4-4d21-9168-61c4109bfdf9000,二级医院,021-24027649
8,沪东路238号,"
        上海沪东造船集团职工医院
      ",0,https://www.guahao.com/hospital/84d122e8-0461-412d-b942-b4dd99ae23fb000,二级医院,021-58711047
9,上海黄浦区丽园路712号,"
        上海卢湾区妇幼保健院
      ",0,https://www.guahao.com/hospital/9867e595-c720-11e1-913c-5cf9dd2e7135000,二级医院,021-53020751
0,上海市杨浦区杨树浦路1286号,"
        上海杨浦区妇幼保健院
      ",0,https://www.guahao.com/hospital/9867f356-c720-11e1-913c-5cf9dd2e7135000,二级医院,021-55212090
1,上海市杨浦区眉州路34号,"
        上海杨浦区中医院
      ",0,https://www.guahao.com/hospital/9867f481-c720-11e1-913c-5cf9dd2e7135000,二级医院,021-65190810
2,上海浦东新区川沙镇川环南路490号,"
        浦东新区人民医院
      ",0,https://www.guahao.com/hospital/986a38f5-c720-11e1-913c-5cf9dd2e7135000,二级医院,021-58981990
3,上海市奉贤区南桥镇华苑路6号,"
        奉贤区妇幼保健所
      ",0,https://www.guahao.com/hospital/986a3ab7-c720-11e1-913c-5cf9dd2e7135000,二级医院,"021-57410204,021-57410490"
4,上海市松江区中山东路39号,"
        上海市松江区方塔中医医院
      ",0,https://www.guahao.com/hospital/9a9919f4-c720-11e1-913c-5cf9dd2e7135000,二级医院,"021-57833754,021-57839140"
5,上海市长宁区虹桥路1448号,"
        民航上海医院
      ",0,https://www.guahao.com/hospital/9a99af1a-c720-11e1-913c-5cf9dd2e7135000,二级医院,021-62758030
6,柳州路500号,"
        田林街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/e0a76850-f185-4ec4-8d77-a709e59cc45c000,一级甲等,021-64751149
7,临汾路385号(近岭南路),"
        上海市静安区临汾路街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/eae82ca4-abfd-4cf7-b778-6df63f565ae5000,一级甲等,021-56831110
8,凌云路99号,"
        徐汇区凌云街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/f638167e-e59c-47b2-ba7c-8130dc8f6143000,一级甲等,021-64774811
9,山海关路456号,"
        石门二路街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/fa65dddb-c206-4c7f-a7d4-65cc78fcd9ae000,一级甲等,62563921
0,徐民路1088号(近徐泾镇小学),"
        徐泾镇社区卫生服务中心
      ",0,https://www.guahao.com/hospital/fb0b1cbe-561d-430e-ad5a-7442b63a6f14000,一级甲等,021-59760031
1,浦三路696号,"
        南码头社区卫生服务中心
      ",0,https://www.guahao.com/hospital/20da42a4-0378-4971-bec1-85a64b5d4eae000,一级甲等,021-50787998
2,淡水路285号(近合肥路),"
        淮海中路社区卫生服务中心
      ",0,https://www.guahao.com/hospital/3124e7fb-1117-4f46-9351-6735273ce914000,一级甲等,021-63858244
3,广元西路349号,"
        徐家汇街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/3e07db24-9876-49ab-a3bc-987568fdd294000,一级甲等,021-64479206*288
4,龙华西路249号,"
        龙华街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/5052be06-fb5b-41b3-8797-2902874cd861000,一级甲等,021-64560088
5,延吉西路100号,"
        控江社区卫生服务中心
      ",0,https://www.guahao.com/hospital/5340f89c-4f2a-4866-87a9-83bc760f9feb000,一级甲等,021-65621876
6,新闸路1729号,"
        上海静安寺街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/5a8e320e-aaba-4fd9-b739-a95f5ceef292000,一级甲等,021-62176060
7,马陆镇沪宜公路2091号,"
        马陆镇社区卫生服务中心
      ",0,https://www.guahao.com/hospital/6078e2cf-b9bf-4820-80f0-5b176f22e551000,一级甲等,021-59155498
8,长阳路1389弄75号,"
        大桥社区卫生服务中心
      ",0,https://www.guahao.com/hospital/7de125fd-9467-48cb-a12d-da4c21f5e755000,一级甲等,021-65184300
9,莲园路271号,"
        浦东新区北蔡社区卫生服务中心
      ",0,https://www.guahao.com/hospital/87165735-c0bb-4b26-9ffa-f0e257e6258e000,一级甲等,021-68945040
0,南院座:南汇区书院镇芸香路38号；北院:南汇区书院...,"
        书院镇卫生院
      ",0,https://www.guahao.com/hospital/9a977d5b-c720-11e1-913c-5cf9dd2e7135000,一级甲等,021-58061191
1,瞿溪路1162号东,"
        卢湾区五里桥街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/9a978e67-c720-11e1-913c-5cf9dd2e7135000,一级甲等,021-63036834
2,上海市南汇区新城镇牌楼西路58号,"
        上海市南汇区新场镇社区卫生服务中心
      ",0,https://www.guahao.com/hospital/9a97c1a7-c720-11e1-913c-5cf9dd2e7135000,一级甲等,021-68372217
3,上海市松江区陈坊桥细林路11号,"
        上海市松江区佘山镇卫生院
      ",0,https://www.guahao.com/hospital/9a98bba1-c720-11e1-913c-5cf9dd2e7135000,一级甲等,021-57658491
4,上海市松江区新浜镇共青路南首,"
        上海市松江区新浜镇卫生院
      ",0,https://www.guahao.com/hospital/9a99015f-c720-11e1-913c-5cf9dd2e7135000,一级甲等,"021-57891232,021-57891760"
5,上海市交城路100号,"
        复旦大学附属华山医院永和分院
      ",0,https://www.guahao.com/hospital/9a996484-c720-11e1-913c-5cf9dd2e7135000,一级甲等,021-56505528
6,上海市闸北区闸北区广延路101号,"
        上海市闸北区大宁社区卫生服务中心
      ",0,https://www.guahao.com/hospital/9a996c12-c720-11e1-913c-5cf9dd2e7135000,一级甲等,021-56339696
7,虹梅路1501号漕河泾开发区,"
        徐汇区虹梅地段医院
      ",0,https://www.guahao.com/hospital/9a99c68c-c720-11e1-913c-5cf9dd2e7135000,一级甲等,021-54486140
8,黄浦区斜徐路553号(近丽园路),"
        上海名老中医膏方节
      ",196,https://www.guahao.com/hospital/3a1874eb-a88b-4fbe-8731-0981d58c52a7000,其他,021-63330323
9,上海市静安区乌鲁木齐中心12号1号楼8楼,"
        华山医院国际医疗中心
      ",71,https://www.guahao.com/hospital/90eb8adb-2ae8-4102-bbd8-d09bfde936d5000,其他,"021-52889998,021-62483986"
0,浦东新区新浦路297号,"
        上海市浦东新区迎博社区卫生服务中心
      ",0,https://www.guahao.com/hospital/ffb30969-d8c1-4175-ba30-3bf83c49fc45000,一级乙等,021-58000000
1,纪念路100号,"
        五角场街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/43941d84-eecb-4846-8fab-f2ae88a4d799000,一级乙等,021-65364058
2,上海市南汇区沪南公路8719号,"
        上海市宣桥镇社区卫生服务中心
      ",0,https://www.guahao.com/hospital/9a97c38b-c720-11e1-913c-5cf9dd2e7135000,一级乙等,021-58181221
3,许昌路1482号,"
        杨浦区江浦社区卫生服务中心
      ",0,https://www.guahao.com/hospital/cbbffc98-6522-4e57-8772-b241e9f0a5ac000,一级医院,021-650154702
4,金杨路121号,"
        上海市浦东新区金杨社区卫生服务中心
      ",0,https://www.guahao.com/hospital/d3ce0585-c791-4697-805d-0cda9af17705000,一级医院,021-50754611
5,车墩镇虬长路168号,"
        上海市松江区车墩镇社区卫生服务中心
      ",0,https://www.guahao.com/hospital/f99c4cf0-9569-4bba-b65a-1e34b9cca013000,一级医院,021-57601412
6,静安区康定路733弄70号,"
        上海市静安区江宁路街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/35481ddb-27e3-481a-a95c-0dea7caf3ddd000,一级医院,021-62531899
7,顾村镇泰和西路3369号,"
        上海市宝山区顾村镇社区卫生服务中心
      ",0,https://www.guahao.com/hospital/383da54a-23ab-46b1-abf7-d9a2d914b5c1000,一级医院,021-56042147
8,巴林路78号,"
        虹口区曲阳路街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/40d2c58d-aafb-4fb1-a574-09ace95fe040000,一级医院,021-51607180
9,上海市黄浦区西藏南路1313号9号楼一层局部,"
        上海乐仁东生门诊部
      ",0,https://www.guahao.com/hospital/4565f5e1-db73-43b7-84d8-0e9a87f6934f000,对外专科,021-53073300
0,长江西路2700号,"
        上海庙行镇社区卫生服务中心
      ",0,https://www.guahao.com/hospital/64a13694-bcea-4b35-a3e7-cf470a3480d7000,一级医院,021-56479970
1,松花江路15号,"
        上海市杨浦区长白社区卫生服务中心
      ",0,https://www.guahao.com/hospital/73626228-eae3-4d8a-b6fa-f5bfffd7b939000,一级医院,021-55826072
2,铁岭路39号(锦西路),"
        四平社区卫生服务中心
      ",0,https://www.guahao.com/hospital/8102aef3-adc5-490f-a20e-0f5f78bed7bb000,一级医院,(021)65134932
3,枫林路180号,"
        上海逸仙医院
      ",0,https://www.guahao.com/hospital/84b5a519-8e19-4a63-ae2e-ec95803a01e1000,对外综合,021-64038293
4,钦江路102号,"
        张强医生集团
      ",0,https://www.guahao.com/hospital/86d86427-b10a-47ba-825a-67560422afd9000,其他,4000103399
5,万航渡路858弄5号,"
        上海曹家渡街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/8952fdde-3669-4169-8164-af5936fae5a6000,一级医院,021-62268811
6,小昆山镇文翔路6300号,"
        小昆山镇社区卫生服务中心
      ",0,https://www.guahao.com/hospital/a90813d7-d60a-4a3c-bafd-9e6f6f41eee6000,一级医院,021-57762672
7,成都北路165号,"
        上海市静安区南京西路街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/aa60e029-9bc3-46bb-ad2f-8abb56d55fa5000,一级医院,021-63182117
8,上海市长宁区淮海西路338号,"
        中国人民解放军第455医院
      ",2.5万,https://www.guahao.com/hospital/875ad940-e765-4343-a1fc-ae65e5673ff1000,三级甲等,"021-55369455,4000455021"
9,上海市长宁区华山路1328号(近江苏路),"
        中国人民解放军第85医院
      ",1.3万,https://www.guahao.com/hospital/9867fa0b-c720-11e1-913c-5cf9dd2e7135000,三级甲等,021-81818585
0,上海市虹口区东江湾路15号,"
        中国人民解放军第411医院
      ",14.7万,https://www.guahao.com/hospital/986cf2b7-c720-11e1-913c-5cf9dd2e7135000,三级甲等,021-81867114
1,上海市普陀区古浪路378号,"
        上海德济医院
      ",5054,https://www.guahao.com/hospital/FEC007C4EB741EF0E040A8C00F012C86000,三级医院,021-56628752
2,上海市浦东新区浦东南路2162号,"
        上海泰坤堂东馆中西医结合门诊部
      ",815,https://www.guahao.com/hospital/c17e65ad-8ab0-43ab-93f0-ca7d234db04a000,对外综合,021-60870278
3,上海市徐汇区龙漕路218号,"
        上海远大心胸医院
      ",4830,https://www.guahao.com/hospital/0ff26372-929b-4041-b7b7-145d317aee07000,三级医院,4006770366
4,上海市闵行区七莘路2880号,"
        上海蓝十字脑科医院
      ",3654,https://www.guahao.com/hospital/1ecdb231-ad1c-406a-b614-257942c7d8a2000,三级医院,021-64879999
5,上海市长宁区中山西路333号,"
        上海九龙男子医院
      ",2.2万,https://www.guahao.com/hospital/698f0485-bfe5-4c84-b204-d42f8cb936ed000,对外专科,021-52731009
6,上海市闵行区吴中路2728号,"
        上海强直医院
      ",1.8万,https://www.guahao.com/hospital/d008cc50-1f63-42b1-8c37-4504c589b4ac000,对外综合,021-62200188
7,上海市普陀区曹安路1352号（万镇路路口）,"
        上海肤康医院
      ",1.2万,https://www.guahao.com/hospital/a442afc3-1160-4ae7-96a6-6b1e49ecfbaa000,对外综合,021-32550082
8,上海市长宁区长宁路1355号,"
        上海新科医院
      ",9843,https://www.guahao.com/hospital/4d9d6ce0-b116-4a8b-8a8b-a0cf0d7c4f95000,对外综合,021-52910728
9,上海市黄浦区斜徐路553号,"
        上海泰坤堂中医医院
      ",8519,https://www.guahao.com/hospital/8aa13d0c-138a-4d9b-bbd8-1f2e780d7db2000,对外综合,021-22816381
0,上海市浦东新区浦东南路2250号,"
        上海南浦妇科医院
      ",8259,https://www.guahao.com/hospital/35b6cf2c-d9df-4e9d-b5c4-20e85d3cf983000,对外专科,021-52720209
1,上海虹口区伊敏河路61号,"
        上海和平眼科医院
      ",6896,https://www.guahao.com/hospital/9a9a6996-c720-11e1-913c-5cf9dd2e7135000,对外专科,4001120900
2,上海市长宁区汇川路18号（中山公园站）,"
        上海新视界眼科医院
      ",5911,https://www.guahao.com/hospital/cdd69de1-afee-4274-af0d-e614f3622f32000,对外专科,4000216666
3,上海市杨浦区黄兴路286号,"
        上海江城皮肤病医院
      ",5823,https://www.guahao.com/hospital/ac9bf9ff-c4fa-4064-b808-333b9df93b06000,对外专科,021-65191999
4,上海市闸北区中兴路1618号（近上海火车站北广场、...,"
        上海新视界中兴眼科医院
      ",3893,https://www.guahao.com/hospital/cad3aa78-5ed3-4de9-b389-6e74705bb501000,对外专科,4008813365
5,上海市普陀区大渡河路1933号,"
        上海宏康医院
      ",3083,https://www.guahao.com/hospital/4a9596af-c05a-4e9d-85ce-0aef0986fa4d000,对外综合,021-52358632
6,上海市徐汇区漕溪路133号,"
        上海仁爱医院
      ",2753,https://www.guahao.com/hospital/ab27de55-1d4b-4dc3-b2c5-5ba74f3edc8a000,对外综合,4006703899
7,上海市静安区宝山路455号,"
        上海六一儿童医院
      ",1598,https://www.guahao.com/hospital/085f94a6-edc1-4a5a-8685-a72bebd3ffc0000,对外专科,021-66610061
8,上海市黄浦区陆家浜路1283号,"
        上海阿波罗男子医院
      ",1078,https://www.guahao.com/hospital/ddc3cd7c-70c3-49c4-b88f-f3790f77e5d8000,对外专科,4008205191
9,上海市虹口区场中路685弄2号（与凉城路交叉口）,"
        上海中大肿瘤医院
      ",1030,https://www.guahao.com/hospital/8b75913a-7c94-436f-aec8-71c5a0d96f20000,对外专科,4006622288
0,上海市静安区陕西北路777号（地铁7号线昌平站2号...,"
        上海中佑肛肠医院
      ",854,https://www.guahao.com/hospital/18335bbe-1822-4783-ad03-22b181635f56000,对外专科,021-65863999
1,上海市中山西路339号(近长宁路）,"
        上海天大医疗美容医院
      ",378,https://www.guahao.com/hospital/2e672f73-92ed-40e3-8630-dc09e6cd6c53000,对外专科,4000139399
2,上海市黄浦区普安路189号,"
        上海时光整形外科医院
      ",267,https://www.guahao.com/hospital/d17babaa-0770-4de7-a6dc-f8ffef8faa1b000,对外专科,021-63848888
3,上海市静安区江宁路212号凯迪克大厦3-4F,"
        上海市瑞慈瑞铂门诊部
      ",252,https://www.guahao.com/hospital/f184f79f-6b63-4dfb-a05e-07f8e1acf2df000,对外综合,4001108102
4,华山路2号高和大厦1003室,"
        上海爱丁妇科门诊部
      ",0,https://www.guahao.com/hospital/f64fc7e1-c4a5-4019-ae0c-569f596d65c2000,对外专科,400-871-6011
5,江苏路796号,"
        复旦大学附属华山医院江苏路分部
      ",4181,https://www.guahao.com/hospital/2ad8bb1d-bcb9-49b3-870b-1c9d5be60bbe000,三级甲等,021-60531421
6,上海市虹口区四川北路1500号花旗银行2楼（近虬江...,"
        上海松丰口腔门诊部
      ",933,https://www.guahao.com/hospital/d99c9346-5291-417e-9d27-3685f9a3813b000,对外专科,021-55152500
7,安顺路251号虹桥银都3层,"
        上海宏仁医疗美容诊所
      ",8,https://www.guahao.com/hospital/0111b832-7983-4da5-8aad-f1c7dff1a6d3000,一级医院,021-50905090
8,上海市徐汇区宛平南路725号,"
        龙华医院冬季膏方
      ",4335,https://www.guahao.com/hospital/1f650458-0f89-4973-a029-4aac7d27e3c2000,三级甲等,021-64385700
9,上海卢湾区丽园路712号,"
        上海黄浦区妇幼保健院
      ",0,https://www.guahao.com/hospital/0f446563-4f0a-42db-bfeb-67c501d2c01f000,二级甲等,021-53020751
0,杨新东路28号,"
        上海市杨思医院
      ",0,https://www.guahao.com/hospital/d1c74fd0-4537-4cb7-b078-8b6f6431d543000,二级医院,028-86571030
1,玉田路333号（家乐福曲阳店对面）,"
        上海曲阳医院
      ",0,https://www.guahao.com/hospital/beb37657-b3fd-470b-9937-d1b741f8de66000,二级医院,021-65557555
2,龙川北路9号,"
        长桥街道社区卫生服务中心
      ",0,https://www.guahao.com/hospital/ccf06403-c07d-4320-84ff-4511a48d2b72000,一级甲等,021-64100055
3,平凉路335号,"
        杨浦区平凉社区卫生服务中心
      ",0,https://www.guahao.com/hospital/a6297908-f247-4658-a1b6-085f144e0405000,一级甲等,021-65454969
4,爱国路77号,"
        定海社区卫生服务中心
      ",0,https://www.guahao.com/hospital/bd45813b-4186-4ba3-895e-3f444107c6b6000,一级甲等,021-65664683
5,营口路760号,"
        五角场镇社区卫生服务中心
      ",0,https://www.guahao.com/hospital/ff84adf5-af6b-498a-826c-afcc19e14d25000,一级医院,02165490022
6,许昌路1482号(辽源西路口),"
        江浦社区卫生服务中心
      ",0,https://www.guahao.com/hospital/047e726e-c4f1-4c58-8592-573cc03e66f6000,其他,)
7,水丰路383号,"
        延吉社区卫生服务中心
      ",0,https://www.guahao.com/hospital/10ab272b-378c-4230-b079-1767fd15b9fd000,一级医院,021-65300553
8,上海市长宁区仙霞路1139号,"
        上海和睦家医院
      ",0,https://www.guahao.com/hospital/32667d8f-b280-4cb3-9447-7dbd44b53e74000,对外专科,021-62911635
9,杨浦区松花江路15号(军工路),"
        长白社区卫生服务中心
      ",0,https://www.guahao.com/hospital/9a71b3dc-6c9d-4a77-af9f-573d66b8e306000,一级医院,(021)55827094
